Timestamp;Map;PlayersNumber;TeamComposition;EnemyComposition;Duration;Victory;KillingBlows;Damage;Healing;Honor;RatingChange;MMR;EnemyMMR;Specialization;isRated
1613127940;1134;6;MAGE-Frost-Elinwe,PRIEST-Discipline-Aetherïum-Stormreaver,WARLOCK-Affliction-Arthemís-Kazzak;DRUID-Feral-Togratos-Wrathbringer,SHAMAN-Restoration-Кукуссики-СвежевательДуш,WARRIOR-Arms-Тонастер-Ревущийфьорд;93;true;1;124590;27252;0;12;1500;1509;Frost;true
1613127735;572;6;MAGE-Frost-Elinwe,PRIEST-Discipline-Aetherïum-Stormreaver,WARLOCK-Affliction-Arthemís-Kazzak;DRUID-Restoration-Olamen-Onyxia,PALADIN-Retribution-Løpp-Mal'Ganis,PRIEST-Shadow-Erasco-Onyxia;53;true;1;58319;17117;0;11;1471;1465;Frost;true
1613127388;2373;6;MAGE-Frost-Elinwe,PRIEST-Discipline-Aetherïum-Stormreaver,WARLOCK-Affliction-Arthemís-Kazzak;PALADIN-Holy-Zuania-Blackrock,PALADIN-Retribution-Nøïzy-Archimonde,WARLOCK-Affliction-Solarrage-Magtheridon;94;true;1;112472;25492;0;10;1441;1437;Frost;true
1613126439;617;6;MAGE-Frost-Elinwe,MONK-Windwalker-Dadass-Magtheridon,PALADIN-Holy-Alerei-Magtheridon;PALADIN-Retribution-Deussvult-Turalyon,SHAMAN-Restoration-Attonittus-Silvermoon,WARRIOR-Arms-Variour-Doomhammer;95;false;0;106900;32204;0;-17;1337;1335;Frost;true
1613126261;1134;5;MAGE-Frost-Elinwe,MONK-Windwalker-Dadass-Magtheridon;DEMONHUNTER-Havoc-Reckqqt-Eredar,PRIEST-Holy-Nuaripriest-Tirion,WARRIOR-Arms-Kâshâ-Frostwolf;59;false;0;90525;28089;0;-15;1355;1420;Frost;true
1613125608;1911;6;DEMONHUNTER-Havoc-Dëshaches-ConseildesOmbres,MAGE-Frost-Elinwe,PALADIN-Holy-Annybonni-Sanguino;PALADIN-Holy-Kutrís-Stormreaver,WARLOCK-Affliction-Resoundot-Stormreaver,WARRIOR-Arms-Kömm-Stormreaver;235;false;0;233485;95236;0;-15;1432;1434;Frost;true
1613125282;572;6;DEMONHUNTER-Havoc-Dëshaches-ConseildesOmbres,MAGE-Frost-Elinwe,PALADIN-Holy-Annybonni-Sanguino;PALADIN-Holy-Блэкиглттв-СвежевательДуш,ROGUE-Subtlety-Нефсол-СвежевательДуш,SHAMAN-Enhancement-Акваллион-СвежевательДуш;79;false;0;44069;8171;0;-15;1463;1457;Frost;true
1613125116;1134;6;DEMONHUNTER-Havoc-Dëshaches-ConseildesOmbres,MAGE-Frost-Elinwe,PALADIN-Holy-Annybonni-Sanguino;MONK-Windwalker-Inmortal-Draenor,PRIEST-Discipline-Charzery-Draenor,WARRIOR-Arms-Franchfry-Draenor;119;true;1;134306;29289;0;9;1431;1440;Frost;true
1613124155;1134;6;MAGE-Frost-Elinwe,PALADIN-Holy-Swicklicious-TarrenMill,PRIEST-Shadow-Shalei-TwistingNether;DRUID-Balance-Bõo-Kazzak,PALADIN-Holy-Häxxy-Blackrock,SHAMAN-Elemental-Thecanadian-TwistingNether;263;false;0;175067;106527;0;-12;1564;1576;Frost;true
1613123808;980;6;MAGE-Frost-Elinwe,PALADIN-Holy-Swicklicious-TarrenMill,PRIEST-Shadow-Shalei-TwistingNether;HUNTER-Marksmanship-Cheezzychazz-Drak'thul,MONK-Windwalker-Sîstäfîstä-TarrenMill,SHAMAN-Restoration-Stormlemon-TarrenMill;83;true;1;110096;22986;0;12;1534;1539;Frost;true
1613123623;2373;6;MAGE-Frost-Elinwe,PALADIN-Holy-Swicklicious-TarrenMill,PRIEST-Shadow-Shalei-TwistingNether;MONK-Mistweaver-Zedpro-TheMaelstrom,SHAMAN-Elemental-Lothium-Outland,WARRIOR-Arms-Meatloafman-Silvermoon;138;true;1;188181;35105;0;11;1503;1512;Frost;true
1613123379;2167;6;MAGE-Frost-Elinwe,PALADIN-Holy-Swicklicious-TarrenMill,PRIEST-Shadow-Shalei-TwistingNether;DEATHKNIGHT-Frost-Криптмэн-Ревущийфьорд,DRUID-Balance-Миркас-Ревущийфьорд,PRIEST-Discipline-Yonika-TarrenMill;144;false;0;125509;14311;0;-12;1530;1543;Frost;true
1613123129;1134;6;MAGE-Frost-Elinwe,PALADIN-Holy-Swicklicious-TarrenMill,PRIEST-Shadow-Shalei-TwistingNether;MONK-Windwalker-Enlitenmunk-TwistingNether,PALADIN-Holy-Aliahlol-Stormscale,WARRIOR-Arms-Черныйметал-Ревущийфьорд;125;true;2;127025;5008;0;10;1501;1498;Frost;true
1613069929;617;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Chikameluz;DEATHKNIGHT-Frost-Emeraldmeta-Kazzak,PALADIN-Holy-Lomoblow-Kazzak,PALADIN-Retribution-Ineffablul-Ragnaros;248;false;0;126241;79834;0;-11;1572;1575;Frost;true
1613069507;1505;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Chikameluz;DRUID-Feral-Yomikade-Kazzak,HUNTER-Marksmanship-Tomzah-Outland,PRIEST-Discipline-Toptpriest-TarrenMill;103;true;1;160910;10993;0;12;1542;1547;Frost;true
1613069291;1505;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Chikameluz;DRUID-Feral-Féral-Blackhand,HUNTER-Marksmanship-Zxn,PRIEST-Discipline-Deusjäger-Blackmoore;73;false;0;29186;13607;0;-12;1573;1563;Frost;true
1613069066;1134;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Chikameluz;DRUID-Balance-Chiruth-Stormreaver,MONK-Windwalker-Jonzibonzi-Stormreaver,PALADIN-Holy-Dyydi-Stormreaver;106;true;2;163625;42338;0;12;1546;1539;Frost;true
1613068809;617;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Chikameluz;PRIEST-Shadow-Fatdaddy-Stormscale,SHAMAN-Restoration-Venakosan-TarrenMill,WARRIOR-Arms-Juanblaze-Ravencrest;203;false;0;177871;98600;0;-11;1573;1582;Frost;true
1613068449;1672;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Chikameluz;MONK-Windwalker-Kvikkfinger-ShatteredHalls,PRIEST-Discipline-Spedbarn-GrimBatol,WARRIOR-Arms-Icebarragepk-GrimBatol;70;true;0;88420;30048;0;12;1543;1546;Frost;true
1613068274;1552;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Chikameluz;DRUID-Balance-Rotsak-Kazzak,PALADIN-Retribution-Zordia-TarrenMill,SHAMAN-Restoration-Beaglesh-Blackrock;318;false;0;314669;109781;0;-11;1572;1575;Frost;true
1613067628;572;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;MAGE-Fire-Олэже-СвежевательДуш,PALADIN-Retribution-Джизуз-СвежевательДуш,SHAMAN-Restoration-Dishteru-TwistingNether;139;false;0;115253;28774;0;-10;1624;1622;Frost;true
1613067383;2373;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;PALADIN-Holy-Nwaar-Garona,PALADIN-Retribution-Faïr-ChamberofAspects,WARRIOR-Arms-Imprettybad-TwistingNether;100;false;0;95873;25014;0;-9;1653;1651;Frost;true
1613067195;1552;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;DRUID-Feral-Kilaz-Ragnaros,HUNTER-Marksmanship-Keön-Ragnaros,PALADIN-Holy-Twisepal-Stormscale;102;true;0;86510;39638;0;14;1624;1622;Frost;true
1613067015;1911;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;PALADIN-Holy-Caschirolle-Blackhand,SHAMAN-Enhancement-Проблеск-Разувий,WARRIOR-Arms-Zogarh-TwistingNether;46;false;0;41011;14887;0;-9;1653;1654;Frost;true
1613066867;1911;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;MAGE-Frost-Shøtrax,PRIEST-Discipline-Clinic-Hyjal,ROGUE-Outlaw-Lethò-Outland;122;true;0;131905;1607;0;15;1624;1627;Frost;true
1613066666;1911;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;PALADIN-Holy-Свепалий-Гордунни,PRIEST-Shadow-Некрофилия-Гордунни,WARLOCK-Affliction-Крипла-Гордунни;108;true;3;124261;39073;0;14;1594;1595;Frost;true
1613066470;1134;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;PALADIN-Retribution-Винепег-СвежевательДуш,PRIEST-Discipline-Бледноват-Ясеневыйлес,SHAMAN-Elemental-Лолчто-ЧерныйШрам;82;true;1;106463;31920;0;13;1565;1564;Frost;true
1613066307;1672;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;DRUID-Feral-Gearshíft-Ravencrest,HUNTER-Marksmanship-Leryssah-GrimBatol,PALADIN-Holy-Zhii-Ravencrest;74;true;0;40453;4001;0;13;1535;1538;Frost;true
1613066137;1504;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Døtted-Blackhand;DEMONHUNTER-Havoc-Weeaboo-Kazzak,PALADIN-Holy-Stornglola-Dunemaul,WARLOCK-Affliction-Vórtè-Kazzak;86;true;1;99978;30248;0;12;1507;1502;Frost;true
1613065956;1552;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Holy-Døtted-Blackhand;DEATHKNIGHT-Frost-Slaydogg-Outland,PRIEST-Shadow-Økolog-Stormscale,SHAMAN-Restoration-Adhdresto-Stormscale;97;false;0;128304;47877;0;-11;1536;1540;Frost;true
1613065470;1505;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Taylortot-TwistingNether;PALADIN-Retribution-Allytwo-Doomhammer,PRIEST-Discipline-Ntz-Doomhammer,SHAMAN-Enhancement-Numara-Doomhammer;84;false;0;71268;14502;0;-11;1550;1547;Frost;true
1613065282;1825;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Taylortot-TwistingNether;MONK-Windwalker-Monkos-Sanguino,PRIEST-Holy-Ülü-Blackmoore,WARRIOR-Arms-Haipfau-Blackmoore;63;true;2;71876;3764;0;13;1519;1524;Frost;true
1613065129;1825;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Taylortot-TwistingNether;MAGE-Fire-Sybodar-Drak'thul,PRIEST-Discipline-Dziencio-BurningLegion,ROGUE-Subtlety-Azwro-ArgentDawn;89;false;0;56391;29259;0;-11;1549;1549;Frost;true
1613064881;617;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PRIEST-Discipline-Ün-Zul'jin;MAGE-Frost-Sornes-Jaedenar,PRIEST-Shadow-Мортевис-Ревущийфьорд,SHAMAN-Restoration-Стелби-Ревущийфьорд;137;false;0;54304;47112;0;-12;1531;1534;Frost;true
1613064531;1552;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Yøusuck-BurningBlade;PALADIN-Retribution-Oldkisan-Draenor,PRIEST-Discipline-Снескмате-Галакронд,WARRIOR-Arms-Wâed-Magtheridon;111;false;0;175473;33012;0;-10;1594;1605;Frost;true
1613064300;617;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Yøusuck-BurningBlade;MONK-Windwalker-Gillaj-BurningLegion,PALADIN-Retribution-Dca-BurningLegion,PRIEST-Discipline-Shirusys-BurningLegion;147;false;0;128354;47649;0;-10;1624;1621;Frost;true
1613064045;1505;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Yøusuck-BurningBlade;PALADIN-Holy-Abuhajar-Lightbringer,PRIEST-Shadow-Verny-Kazzak,WARLOCK-Affliction-Topsecretw-Kazzak;69;true;1;80725;27097;0;14;1593;1601;Frost;true
1613063896;1825;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Yøusuck-BurningBlade;MAGE-Fire-Нотсукао-СвежевательДуш,PRIEST-Discipline-Exc-Blackrock,ROGUE-Subtlety-Lettmatch-Ragnaros;148;true;0;197701;47;0;14;1560;1569;Frost;true
1613063401;1504;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Playa-Blackrock;PRIEST-Discipline-Solazøla-Zul'jin,SHAMAN-Elemental-Æther-Zul'jin,WARLOCK-Affliction-Dayow-Zul'jin;137;true;0;197680;46751;0;10;1471;1466;Frost;true
1613063172;572;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Playa-Blackrock;HUNTER-Marksmanship-Judah-TwistingNether,PALADIN-Retribution-Bathwater-TarrenMill,SHAMAN-Restoration-Zryx-Draenor;110;false;0;100300;45630;0;-13;1501;1497;Frost;true
1613062408;2373;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Negatîf;PALADIN-Retribution-Kaulaparta-Ravencrest,PRIEST-Discipline-Liltesto-Ravencrest,WARRIOR-Arms-Anameister-Ravencrest;169;false;0;194063;25598;0;-11;1572;1570;Frost;true
1613062049;1672;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Negatîf;MAGE-Frost-Altan-Naxxramas,PRIEST-Discipline-Nemoïra-Archimonde,WARRIOR-Arms-Kriswarrior;53;true;0;48789;3415;0;14;1535;1573;Frost;true
1613061911;2167;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Frost-Elinwe,PALADIN-Holy-Negatîf;DRUID-Balance-Glont-Darksorrow,PALADIN-Holy-Holybloodey-Draenor,WARLOCK-Destruction-Cùrling-Darksorrow;114;false;0;49474;16986;0;-11;1566;1565;Frost;true
1613060930;1672;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Crowpriest-BurningLegion,ROGUE-Subtlety-Fufu;DRUID-Balance-Owlqaeda-Stormscale,PRIEST-Discipline-Jaberdeen-Ravencrest,PRIEST-Shadow-Kéeks-Stormscale;99;false;0;52367;63423;0;-8;1509;1650;Fire;true
1613060749;2373;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Crowpriest-BurningLegion,ROGUE-Subtlety-Fufu;PRIEST-Shadow-Saael-AzjolNerub,SHAMAN-Restoration-Moiraga-TheMaelstrom,WARLOCK-Affliction-Troetaz-Ravencrest;105;true;1;136474;27323;0;10;1480;1477;Fire;true
1613060554;1672;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Crowpriest-BurningLegion,ROGUE-Subtlety-Fufu;MAGE-Fire-Youareonfire-Kazzak,PALADIN-Holy-Vallice-Kazzak,WARRIOR-Arms-Deadlydogí-Kazzak;137;false;0;74739;46442;0;-13;1510;1512;Fire;true
1613060177;980;6;MAGE-Fire-Elinwe,PALADIN-Protection-Mckhalytrion-Frostwolf,ROGUE-Subtlety-Fufu;PALADIN-Holy-Barratheonn-Ravencrest,SHAMAN-Elemental-Asakura-Ravencrest,WARLOCK-Affliction-Räfhin-Ravencrest;121;false;0;54638;96849;0;-14;1491;1498;Fire;true
1613059928;1505;6;MAGE-Fire-Elinwe,PALADIN-Protection-Mckhalytrion-Frostwolf,ROGUE-Subtlety-Fufu;DRUID-Feral-Hídeyo-Blackmoore,PALADIN-Holy-Sataris-Blackrock,WARRIOR-Arms-Neítless-Antonidas;147;false;0;89583;82559;0;-14;1520;1520;Fire;true
1613059675;1505;6;MAGE-Fire-Elinwe,PALADIN-Protection-Mckhalytrion-Frostwolf,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Mèsx-Ragnaros,PALADIN-Retribution-Beefbloke-Ragnaros,PRIEST-Discipline-Pliagonosic-Drak'thul;143;true;2;173087;66327;0;10;1490;1491;Fire;true
1613059427;980;6;MAGE-Fire-Elinwe,PALADIN-Protection-Mckhalytrion-Frostwolf,ROGUE-Subtlety-Fufu;HUNTER-Marksmanship-Äutistbengt-Kazzak,PALADIN-Holy-Lightbeer-Kazzak,PALADIN-Retribution-Dampíg-Kazzak;65;false;0;52456;31302;0;-14;1520;1522;Fire;true
1612722012;617;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Quegel-TwistingNether;DRUID-Feral-Neonz-DefiasBrotherhood,MAGE-Fire-Frace-Silvermoon,PRIEST-Discipline-Meltaway-Aegwynn;248;false;0;216336;105089;0;-12;1576;1583;Fire;true
1612721672;2167;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Quegel-TwistingNether;PALADIN-Holy-Anayake-Stormscale,SHAMAN-Enhancement-Doublecheese-TwistingNether,WARRIOR-Arms-Reevn-Blackhand;97;true;3;107176;37511;0;11;1545;1554;Fire;true
1612721482;980;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Quegel-TwistingNether;DEMONHUNTER-Havoc-Ilix-Sylvanas,DRUID-Balance-Shiragami-Aman'thul,PRIEST-Discipline-Theholyoné-ArgentDawn;158;false;0;156581;59767;0;-13;1575;1571;Fire;true
1612721224;1504;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Quegel-TwistingNether;PALADIN-Holy-Vüilniszak-Sylvanas,PALADIN-Retribution-Roetveegpiet-Sylvanas,WARRIOR-Arms-Lydo-Sylvanas;93;true;0;90848;4734;0;11;1545;1546;Fire;true
1612720876;1825;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Quegel-TwistingNether;DRUID-Balance-Mooboyuk-TarrenMill,MAGE-Fire-Benqtm-TarrenMill,PALADIN-Holy-Joshpa-TarrenMill;55;false;0;26798;16020;0;-13;1574;1577;Fire;true
1612720726;1911;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Quegel-TwistingNether;MAGE-Fire-Nyähh-Dalaran,MONK-Windwalker-Lbrook-Dalaran,PALADIN-Holy-Arkar-Dalaran;73;true;0;90177;43041;0;11;1544;1547;Fire;true
1612713209;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Toshibahandi-Outland,SHAMAN-Enhancement-Nahas-Kazzak;142;false;0;146465;56876;0;-10;1694;1698;Fire;true
1612712984;1504;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Plop-DunModr,ROGUE-Subtlety-Resrogue-Ravencrest;184;true;0;143520;30933;0;13;1667;1672;Fire;true
1612712711;2373;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Shadow-Shameshady-Kazzak,WARLOCK-Destruction-Deaddydoo-Kazzak;90;false;0;74976;21253;0;-10;1693;1694;Fire;true
1612712543;1134;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Lustralis-TwistingNether,WARRIOR-Arms-Sapraxd-Kazzak;203;true;2;202674;75604;0;13;1668;1662;Fire;true
1612712239;1552;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Feral-Chiwsy-Outland,PRIEST-Discipline-Gotchahaha-Silvermoon;365;true;2;436266;127411;0;13;1642;1641;Fire;true
1612711748;572;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Brixbeable-Silvermoon,PRIEST-Discipline-Fredrogersx-TwistingNether;74;false;0;56342;31568;0;-11;1669;1667;Fire;true
1612711597;1672;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Peruanoal-DunModr,WARRIOR-Arms-Ленс-Подземье;82;true;1;116110;30008;0;13;1642;1647;Fire;true
1612711423;2167;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Sinthò-Blackhand,WARRIOR-Arms-Arenakai-Blackhand;163;false;0;90044;81632;0;-11;1668;1669;Fire;true
1612711183;1505;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Restoration-Aenoke-Outland,WARRIOR-Arms-Triaroth-Ravencrest;75;true;0;96625;25107;0;13;1642;1640;Fire;true
1612711028;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Bigmonø-Zul'jin,PRIEST-Discipline-Tartahumilde-Sanguino;87;true;1;92845;24865;0;12;1616;1613;Fire;true
1612710850;1911;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Retribution-Beefycawk-Dragonblight,SHAMAN-Restoration-Samisu-Terrordar;343;true;0;30225;49596;0;12;1589;1595;Fire;true
1612710428;617;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Cheppodin-Blackmoore,PRIEST-Shadow-Syezp-Blackmoore;105;false;0;54044;54465;0;-12;1615;1613;Fire;true
1612710233;1505;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Reybek-Silvermoon,PALADIN-Holy-Beomund-DunModr;55;true;1;64271;24449;0;12;1589;1587;Fire;true
1612710094;2167;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Draneris-Kazzak,SHAMAN-Restoration-Speak-Ragnaros;47;true;0;27407;999;0;12;1562;1567;Fire;true
1612709957;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Roflpal-BurningLegion,WARRIOR-Arms-Dieforhonor-TwistingNether;107;true;0;86342;51956;0;11;1537;1531;Fire;true
1612709696;2167;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Monkonlajoie-Archimonde,PRIEST-Discipline-Cïapsu-Archimonde;93;false;0;115941;56301;0;-12;1563;1564;Fire;true
1612709511;1504;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Deathair-ConseildesOmbres,ROGUE-Subtlety-Chéap-Draenor;82;false;0;111385;37882;0;-12;1590;1587;Fire;true
1612709311;1911;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;HUNTER-Beast Mastery-Qrkx-Blackmoore,PRIEST-Discipline-Preymee-Blackrock;122;false;0;32545;36528;0;-11;1616;1619;Fire;true
1612709103;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Чилодельфия-ЧерныйШрам,WARRIOR-Arms-Биролерс-ЧерныйШрам;526;true;0;86043;38477;0;12;1589;1590;Fire;true
1612708485;1134;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Framebomb-Ragnaros,ROGUE-Subtlety-Jeanthierryx-Archimonde;88;false;0;73903;28531;0;-11;1614;1622;Fire;true
1612644917;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Elpaligno-Hyjal,PALADIN-Retribution-Andtwins-Hyjal;43;true;1;80904;5666;0;12;1614;1610;Fire;true
1612644779;1504;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Restoration-Perrypr-Sylvanas,WARLOCK-Destruction-Lory-TwistingNether;87;true;0;57726;41104;0;12;1588;1587;Fire;true
1612644607;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Highbullie-Stormscale,PALADIN-Holy-Biftek-Stormscale;68;false;0;44884;62316;0;-11;1614;1613;Fire;true
1612644430;1505;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Boldheal-Alonsus,SHAMAN-Elemental-Purgebot-Saurfang;161;false;0;134798;48829;0;-11;1640;1639;Fire;true
1612644163;1672;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Хвоствносках-СвежевательДуш,ROGUE-Subtlety-Скиллхард-СвежевательДуш;104;false;0;98148;50797;0;-10;1665;1672;Fire;true
1612643949;572;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Макрубер-ЧерныйШрам,ROGUE-Subtlety-Баронвискас-Гордунни;92;false;0;66918;60486;0;-10;1691;1695;Fire;true
1612643776;1504;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Elwyr-TwistingNether,SHAMAN-Enhancement-Justino-TwistingNether;87;false;0;62020;53689;0;-9;1718;1712;Fire;true
1612643578;1552;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Builderi-TarrenMill,WARRIOR-Arms-Divineaxe-Draenor;109;true;0;101379;45726;0;14;1692;1693;Fire;true
1612573857;1505;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Satheanis-DefiasBrotherhood,PRIEST-Discipline-Yorona-Outland;103;true;1;115625;36079;0;14;1665;1659;Fire;true
1612573676;1825;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;HUNTER-Beast Mastery-Расгила-Галакронд,PRIEST-Discipline-Dyzex-Sen'jin;107;true;0;43028;80700;0;13;1639;1637;Fire;true
1612573410;572;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Retribution-Дерзкийтащи-СтражСмерти,PRIEST-Holy-Райком-Гордунни;184;false;0;122822;119071;0;-10;1666;1662;Fire;true
1612573121;1552;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DEMONHUNTER-Havoc-Varthras-DunModr,DRUID-Restoration-Faithevans-DunModr;111;true;0;78724;51293;0;14;1640;1638;Fire;true
1612572890;572;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Phuriom-Nordrassil,PALADIN-Protection-Dd-Blackmoore;76;false;0;76536;36502;0;-10;1666;1670;Fire;true
1612572717;1825;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Retribution-Hit-Archimonde,ROGUE-Subtlety-Shunrîk-Hyjal;73;true;1;75621;40997;0;14;1639;1645;Fire;true
1612572532;2373;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Tobipala-Blackhand,SHAMAN-Enhancement-Notdrizzy-Blackhand;57;false;0;86406;43666;0;-10;1666;1660;Fire;true
1612572315;1672;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Sadpher-BurningLegion,WARRIOR-Arms-Skippyz-BurningLegion;57;true;0;110969;24261;0;14;1640;1639;Fire;true
1612572164;1825;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Balance-Convokepod-Ragnaros,PALADIN-Retribution-Eruniel-Ragnaros;98;true;0;90313;19813;0;13;1614;1611;Fire;true
1612571953;1672;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Årc-Stormreaver,ROGUE-Subtlety-Ankòóu-Blackrock;85;false;0;75375;44360;0;-10;1640;1639;Fire;true
